id,title,location,experience,skills,company,salary,description,posted_date,type,url
090117500589,software engineering intern,Bengaluru,2-5 yrs,"Internship, Laptop, Linux, Computer science, Machine learning...",Medyug Technology Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-software-engineering-intern-Medyug-Technology-Pvt-Ltd-Bengaluru-2-to-5-years-090117500589?src=jobsearchDesk&sid=15382133399219&xp=4&px=63
081117500829,software engineer,"Bengaluru, Chandigarh",2-7 yrs,"Linux, SEO, Troubleshooting, PHP, MySQL, HTML, Javascript, Software design,...",Medyug Technology Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-software-engineer-Medyug-Technology-Pvt-Ltd-Bengaluru-Chandigarh-2-to-7-years-081117500829?src=jobsearchDesk&sid=15382133399219&xp=5&px=63
081117500204,Full-Stack Lead Engineer (Java),Not Specified,3-8 yrs,"Java J2Ee Developer, SQL, Javascript, Data structures, Algorithms, Coding...",Kieraya Furnishing Solutions Pvt. Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Full-Stack-Lead-Engineer-Java-Kieraya-Furnishing-Solutions-Pvt-Ltd-Not-Specified-3-to-8-years-081117500204?src=jobsearchDesk&sid=15382133399219&xp=6&px=63
081015500170,Software Engineer - Machine Learning,Mumbai,2-5 yrs,"python, coding, debugging, bash, machine learning, systems...",quora,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Machine-Learning-quora-Mumbai-2-to-5-years-081015500170?src=jobsearchDesk&sid=15382133399219&xp=7&px=63
080818501273,Software Engineer - Streaming,Bengaluru,8-10 yrs,"Coding, Debugging, Computer science, Machine learning, Business Executive...",instartlogic,  Not disclosed ,,52 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Streaming-instartlogic-Bengaluru-8-to-10-years-080818501273?src=jobsearchDesk&sid=15382133399219&xp=8&px=63
080818501129,Software Engineer - Streaming,Bengaluru,8-10 yrs,"Coding, Debugging, Computer science, Machine learning, Business Executive...",Admin-Ahead Server Technologies,  Not disclosed ,,52 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Streaming-Admin-Ahead-Server-Technologies-Bengaluru-8-to-10-years-080818501129?src=jobsearchDesk&sid=15382133399219&xp=9&px=63
080818500908,Sr Engineering Manager,Bengaluru,5-8 yrs,"Javascript, Web development, Coding, Front end, Computer science, Financial...","PayPal Holdings, Inc.",  Not disclosed ,,52 days ago,crawled,https://www.naukri.com/job-listings-Sr-Engineering-Manager-PayPal-Holdings-Inc-Bengaluru-5-to-8-years-080818500908?src=jobsearchDesk&sid=15382133399219&xp=10&px=63
080818500657,"Staff Engineer, Software Development Engineering (Apps)",Bengaluru,5-10 yrs,"MongoDB, Open source, Agile, Scrum, Maven, Data analysis, Data management...",Tegile Systems,  Not disclosed ,,52 days ago,crawled,https://www.naukri.com/job-listings-Staff-Engineer-Software-Development-Engineering-Apps-Tegile-Systems-Bengaluru-5-to-10-years-080818500657?src=jobsearchDesk&sid=15382133399219&xp=11&px=63
080618501673,DATA SCIENTIST,Bengaluru,2-7 yrs,"Python, Analytics, Data analysis, Data mining, Machine learning, Predictive...",McAfee Software (India) Pvt. Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-DATA-SCIENTIST-McAfee-Software-India-Pvt-Ltd-Bengaluru-2-to-7-years-080618501673?src=jobsearchDesk&sid=15382133399219&xp=12&px=63
080618500846,UI/UX Designer,Bengaluru,3-8 yrs,"Javascript, HTML, Photoshop, Illustrator, IT services, Computer science...",Vmoksha Technologies Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-UI-UX-Designer-Vmoksha-Technologies-Pvt-Ltd-Bengaluru-3-to-8-years-080618500846?src=jobsearchDesk&sid=15382133399219&xp=13&px=63
080618500755,Staff Engineer Storage I/O Performance Engineering,Bengaluru,7-10 yrs,"Linux, Python, VMware, SAN, Linux kernel, Computer science...",VMware India,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Staff-Engineer-Storage-I-O-Performance-Engineering-VMware-India-Bengaluru-7-to-10-years-080618500755?src=jobsearchDesk&sid=15382133399219&xp=14&px=63
080618500554,Data Policy Officer,Pune,8-10 yrs,"Venture capital, Computer science, Silicon, Change management...",Simility,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Policy-Officer-Simility-Pune-8-to-10-years-080618500554?src=jobsearchDesk&sid=15382133399219&xp=15&px=63
080518502234,Director - Product Management,Bengaluru,8-13 yrs,"Product management, Director, SAP, Machine learning, Market...",UNBXD Software Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Director-Product-Management-UNBXD-Software-Pvt-Ltd-Bengaluru-8-to-13-years-080518502234?src=jobsearchDesk&sid=15382133399219&xp=16&px=63
080518502100,Security Architect,Mumbai,0-5 yrs,"Automation, Service, Consulting, SOC, Analytics, Machine learning, Tools...",Tech Mahindra Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Security-Architect-Tech-Mahindra-Ltd-Mumbai-0-to-5-years-080518502100?src=jobsearchDesk&sid=15382133399219&xp=17&px=63
080518501589,Software Engineer II,Hyderabad,1-5 yrs,"Javascript, Database administration, Performance testing, MVC...",Progress Software Development Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-II-Progress-Software-Development-Pvt-Ltd-Hyderabad-1-to-5-years-080518501589?src=jobsearchDesk&sid=15382133399219&xp=18&px=63
080517500765,Senior Data Engineer,Trivandrum,3-6 yrs,"Javascript, Automation, Python, Ruby, Messaging, Machine learning, Tools...",DIAGNAL,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Data-Engineer-DIAGNAL-Trivandrum-3-to-6-years-080517500765?src=jobsearchDesk&sid=15382133399219&xp=19&px=63
080317500158,Senior Data Engineer for Trivandrum,Trivandrum,3-8 yrs,"Javascript, Automation, Python, Ruby, Machine learning, Tools...",VINIRMAConsulting Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Data-Engineer-for-Trivandrum-VINIRMAConsulting-Pvt-Ltd-Trivandrum-3-to-8-years-080317500158?src=jobsearchDesk&sid=15382133399219&xp=20&px=63
080118501286,RJC319 | Machine Learning Engineer,Chennai,3-8 yrs,"C++, Python, Algorithms, Computer science, Machine learning...",Rectras Business Solutions Pvt Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-RJC319-Machine-Learning-Engineer-Rectras-Business-Solutions-Pvt-Ltd-Chennai-3-to-8-years-080118501286?src=jobsearchDesk&sid=15382133399219&xp=21&px=63
071217500081,Technical Program Manager -  Robot Detection,Bengaluru,2-5 yrs,"Project management, Algorithms, Computer science, Machine learning, Tools...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Technical-Program-Manager-Robot-Detection-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-2-to-5-years-071217500081?src=jobsearchDesk&sid=15382133399219&xp=22&px=63
071117500436,Senior Image processing Consultant,Hyderabad,1-2 yrs,"C++, Linux, Windows, Python, Algorithms, OpenGL, Image processing...",Envision Enterprise Solutions Pvt Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Image-processing-Consultant-Envision-Enterprise-Solutions-Pvt-Ltd-Hyderabad-1-to-2-years-071117500436?src=jobsearchDesk&sid=15382133399219&xp=23&px=63
070818501600,Full Stack Developer,Bengaluru,10-13 yrs,"HTML, Apache, Python, Scrum, Analytics, Postgresql, Machine learning, GIT...",Novell India Pvt. Ltd.,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-Full-Stack-Developer-Novell-India-Pvt-Ltd-Bengaluru-10-to-13-years-070818501600?src=jobsearchDesk&sid=15382133399219&xp=24&px=63
070818501471,Software Engineering - Associate,Mumbai,6-11 yrs,"SDLC, Agile, Coding, Analytics, Unit testing, Regression testing, Financial...",JPMorgan Chase,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineering-Associate-JPMorgan-Chase-Mumbai-6-to-11-years-070818501471?src=jobsearchDesk&sid=15382133399219&xp=25&px=63
070818500980,"Senior Software Engineer - Hadoop, Java, Machine Learning",Gurgaon,10-15 yrs,"SQL, Linux, Struts, Ajax, Perl, Python, Production support, Troubleshooting...",American Express Company,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-Senior-Software-Engineer-Hadoop-Java-Machine-Learning-American-Express-Company-Gurgaon-10-to-15-years-070818500980?src=jobsearchDesk&sid=15382133399219&xp=26&px=63
070818500970,Sr. Technical Program Manager,Bengaluru,5-7 yrs,"Project management, Product management, Computer science, Machine learning,...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-Sr-Technical-Program-Manager-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Bengaluru-5-to-7-years-070818500970?src=jobsearchDesk&sid=15382133399219&xp=27&px=63
070818500613,Windows Internals Developer / Windows System Programmer,Bengaluru,4-6 yrs,"XML, WPF, Application development, Data structures, HTTP, Debugging, JSON...",Novell India Pvt. Ltd.,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-Windows-Internals-Developer-Windows-System-Programmer-Novell-India-Pvt-Ltd-Bengaluru-4-to-6-years-070818500613?src=jobsearchDesk&sid=15382133399219&xp=28&px=63
070818500588,Manager - Data Mining and BI,Mumbai,7-12 yrs,"Business intelligence, MIS, Analytics, Data mining, Supply chain, Logistics...",Mondelez India Foods Private Limited,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-Manager-Data-Mining-and-BI-Mondelez-India-Foods-Private-Limited-Mumbai-7-to-12-years-070818500588?src=jobsearchDesk&sid=15382133399219&xp=29&px=63
070818500211,English Tutor,Noida,1-5 yrs,"Analytics, Machine learning, Training, Teaching, Public speaking...",DEEPR ANALYTICS,  Not disclosed ,,53 days ago,crawled,https://www.naukri.com/job-listings-English-Tutor-DEEPR-ANALYTICS-Noida-1-to-5-years-070818500211?src=jobsearchDesk&sid=15382133399219&xp=30&px=63
070618500908,Software Development Engineer,Hyderabad,4-10 yrs,"SQL, Automation, Data structures, Analytics, Computer science...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,55 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-4-to-10-years-070618500908?src=jobsearchDesk&sid=15382133399219&xp=31&px=63
070618500900,Software Development Engineer,Hyderabad,4-6 yrs,"Javascript, Linux, Hibernate, Python, Open source, Agile, Computer science,...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,55 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-4-to-6-years-070618500900?src=jobsearchDesk&sid=15382133399219&xp=32&px=63
070617501104,Software Engineer   Personalization,Mumbai,3-8 yrs,"SQL, Tools, Apache, Computer science, Machine learning, Infrastructure...",hotstar,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Personalization-hotstar-Mumbai-3-to-8-years-070617501104?src=jobsearchDesk&sid=15382133399219&xp=33&px=63
070617501103,Senior Product Manager,Mumbai,3-5 yrs,"Customer support, Product management, Product marketing, Market analysis...",hotstar,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Senior-Product-Manager-hotstar-Mumbai-3-to-5-years-070617501103?src=jobsearchDesk&sid=15382133399219&xp=34&px=63
070616500234,Software Engineer -  Machine Learning,Mumbai,5-10 yrs,"python, , sh, machine learning algorithms, ing, systems, end, field",quora,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Machine-Learning-quora-Mumbai-5-to-10-years-070616500234?src=jobsearchDesk&sid=15382133399219&xp=35&px=63
070417500040,Data Mining Engineer,Pune,8-13 yrs,"Analytical, Data analysis, Data mining, Machine learning, Algorithms...",POLARTEKNO SOFTWARE PRIVATE LIMITED,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Mining-Engineer-POLARTEKNO-SOFTWARE-PRIVATE-LIMITED-Pune-8-to-13-years-070417500040?src=jobsearchDesk&sid=15382133399219&xp=36&px=63
070318502035,SAFe Scrum Master,Bengaluru,8-13 yrs,"Scrum, Analytics, English, Continuous improvement, Machine learning...",Novell India Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-SAFe-Scrum-Master-Novell-India-Pvt-Ltd-Bengaluru-8-to-13-years-070318502035?src=jobsearchDesk&sid=15382133399219&xp=37&px=63
061117500956,Software Engineer,Bengaluru,2-5 yrs,"Software, Coding, Python, PHP, Machine learning, Email, Time, Industrial...",Ver se Innovation Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Ver-se-Innovation-Pvt-Ltd-Bengaluru-2-to-5-years-061117500956?src=jobsearchDesk&sid=15382133399219&xp=38&px=63
060818503489,Data Scientist II,Hyderabad,3-6 yrs,"Oracle, Python, Business intelligence, Microstrategy, Data analysis...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-II-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-3-to-6-years-060818503489?src=jobsearchDesk&sid=15382133399219&xp=39&px=63
060818503020,Image Processing / Software Developer (GIS),Pune,3-6 yrs,"C++, GIS, Python, Coding, Machine learning, Computer vision, deep learning,...",Advanced Risk Analytics Private Limited,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Image-Processing-Software-Developer-GIS-Advanced-Risk-Analytics-Private-Limited-Pune-3-to-6-years-060818503020?src=jobsearchDesk&sid=15382133399219&xp=40&px=63
060818502389,Research Data Scientist,Bengaluru,4-9 yrs,"Analytical, Prototype, Python, Computer science, Machine learning...",Analytics Quotient,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Research-Data-Scientist-Analytics-Quotient-Bengaluru-4-to-9-years-060818502389?src=jobsearchDesk&sid=15382133399219&xp=41&px=63
060818501846,SALES EXECUTIVE,Bengaluru,1-6 yrs,"CRM, New business development, Malayalam, Machine learning, Inside sales...",Signal2Noise,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-SALES-EXECUTIVE-Signal2Noise-Bengaluru-1-to-6-years-060818501846?src=jobsearchDesk&sid=15382133399219&xp=42&px=63
060818501388,PythonR Machine Learning Algorithims Lead,Pune,3-9 yrs,"Technical Lead, Python, MVC, Middleware, Consulting, Information technology...",Atos Pvt Ltd,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-PythonR-Machine-Learning-Algorithims-Lead-Atos-Pvt-Ltd-Pune-3-to-9-years-060818501388?src=jobsearchDesk&sid=15382133399219&xp=43&px=63
060818501277,Member Technical Staff,Bengaluru,0-4 yrs,"Data structures, Image processing, Machine learning, Object oriented design...",Mentor Graphics India Pvt. Ltd.,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Member-Technical-Staff-Mentor-Graphics-India-Pvt-Ltd-Bengaluru-0-to-4-years-060818501277?src=jobsearchDesk&sid=15382133399219&xp=44&px=63
060818501259,Product Manager,Gurgaon,8-10 yrs,"Customer service, Product management, Business strategy, Product planning...",Msg.ai,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Product-Manager-Msg-ai-Gurgaon-8-to-10-years-060818501259?src=jobsearchDesk&sid=15382133399219&xp=45&px=63
060818501252,Data Scientist,Gurgaon,2-5 yrs,"Apache, Analytics, Customer service, Computer science, Machine learning...",Msg.ai,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-Msg-ai-Gurgaon-2-to-5-years-060818501252?src=jobsearchDesk&sid=15382133399219&xp=46&px=63
060818500961,Software Engineer: Data Mining,Bengaluru,2-7 yrs,"C++, Perl, Python, Data structures, Data mining, Machine learning...",My Gola Technologies,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Data-Mining-My-Gola-Technologies-Bengaluru-2-to-7-years-060818500961?src=jobsearchDesk&sid=15382133399219&xp=47&px=63
060818500652,Software Developer - Linux and C,India,2-6 yrs,"Linux, C, Networking, Python, Debugging, Computer science, Simulation...",Altair Engineering,  Not disclosed ,,54 days ago,crawled,https://www.naukri.com/job-listings-Software-Developer-Linux-and-C-Altair-Engineering-India-2-to-6-years-060818500652?src=jobsearchDesk&sid=15382133399219&xp=48&px=63
060718501092,Software Development Manager,Chennai,4-8 yrs,"Data structures, Computer science, Image processing, Machine learning...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Manager-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-4-to-8-years-060718501092?src=jobsearchDesk&sid=15382133399219&xp=49&px=63
060718500855,Project Lead - Data and Analytics Python,Gurgaon,2-6 yrs,"SQL, Javascript, HTML, jQuery, Apache, Python, Presales, Consulting...",Media Agility,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Project-Lead-Data-and-Analytics-Python-Media-Agility-Gurgaon-2-to-6-years-060718500855?src=jobsearchDesk&sid=15382133399219&xp=50&px=63
060718500275,Computational Linguist,Gurgaon,4-9 yrs,"Analytical, Open source, QlikView, Usage, Machine learning...",AbsolutData Research Analytics Solutions Pvt. Lt,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Computational-Linguist-AbsolutData-Research-Analytics-Solutions-Pvt-Lt-Gurgaon-4-to-9-years-060718500275?src=jobsearchDesk&sid=15382133416927&xp=1&px=64
060618501351,Software Development Engineer,Hyderabad,2-5 yrs,"Analytics, Procurement, Monitoring, Computer science, Machine learning...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,56 days ago,crawled,https://www.naukri.com/job-listings-Software-Development-Engineer-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Hyderabad-2-to-5-years-060618501351?src=jobsearchDesk&sid=15382133416927&xp=2&px=64
060618500783,KGS: MC : DWBI Manager,Bengaluru,10-14 yrs,"Financial services, SQL, Analytical, Investment management, Data quality...",KPMG,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-KGS-MC-DWBI-Manager-KPMG-Bengaluru-10-to-14-years-060618500783?src=jobsearchDesk&sid=15382133416927&xp=3&px=64
060618500365,Content Specialist ,Hyderabad,2-4 yrs,"SEO, Social media, Content management, Brand awareness, Wordpress...",Simility,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Content-Specialist-Simility-Hyderabad-2-to-4-years-060618500365?src=jobsearchDesk&sid=15382133416927&xp=4&px=64
060418501333,R&D Engineer (Full time),Bengaluru,1-5 yrs,"Time, PHP, Prototype, MySQL, Python, Machine learning...",Vicit Infot Tech,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-R-D-Engineer-Full-time-Vicit-Infot-Tech-Bengaluru-1-to-5-years-060418501333?src=jobsearchDesk&sid=15382133416927&xp=5&px=64
060418501330,Software Engineer (Intern),Bengaluru,0-1 yrs,"Prototype, Machine learning, Natural language processing, Software Engineer...",Vicit Infot Tech,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Intern-Vicit-Infot-Tech-Bengaluru-0-to-1-years-060418501330?src=jobsearchDesk&sid=15382133416927&xp=6&px=64
060418501266,Machine Learning Scientist,Mumbai,4-9 yrs,"C++, Perl, Python, Data modeling, Algorithms, MATLAB, Data mining, Computer...",Testbook.com,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Testbook-com-Mumbai-4-to-9-years-060418501266?src=jobsearchDesk&sid=15382133416927&xp=7&px=64
060318502699,distributed-systems-engineer,Pune,4-5 yrs,"Data management, YARN, Open source, SQL, Computer science, Silicon...",SnappyData,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-distributed-systems-engineer-SnappyData-Pune-4-to-5-years-060318502699?src=jobsearchDesk&sid=15382133416927&xp=8&px=64
060318502463,DELIVERY MANAGER,Chennai,9-14 yrs,"SQL, Python, SAS, Algorithms, Consulting, Data mining, Computer science...",latentview,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-DELIVERY-MANAGER-latentview-Chennai-9-to-14-years-060318502463?src=jobsearchDesk&sid=15382133416927&xp=9&px=64
060318502294,"Program Manager - India, US & UK - Simility",Hyderabad,4-6 yrs,"Product management, Risk management, Computer science, Machine learning...",Simility,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Program-Manager-India-US-UK-Simility-Simility-Hyderabad-4-to-6-years-060318502294?src=jobsearchDesk&sid=15382133416927&xp=10&px=64
060318501460,Technical Project/Operations Manager,Bengaluru,3-6 yrs,"Server architecture, Adobe, Computer science, Facebook, Tools...",Boomerang Commerce,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Technical-Project-Operations-Manager-Boomerang-Commerce-Bengaluru-3-to-6-years-060318501460?src=jobsearchDesk&sid=15382133416927&xp=11&px=64
060216500615,Business Analyst,Chennai,3-5 yrs,"sql, python, sas, analysis, matlab, machine learning, hse...",Write Academy,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Business-Analyst-Write-Academy-Chennai-3-to-5-years-060216500615?src=jobsearchDesk&sid=15382133416927&xp=12&px=64
060216500378,Engineering Manager -  Machine Learning,Mumbai,10-15 yrs,"events, sourcing, conferences, ing design, machine learning algorithms, ing...",quora,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Engineering-Manager-Machine-Learning-quora-Mumbai-10-to-15-years-060216500378?src=jobsearchDesk&sid=15382133416927&xp=13&px=64
051217501800,Data Analytics,Not specified,0-3 yrs,"SQL, Python, RDBMS, MATLAB, Data analysis, Machine learning, Tools, Stores,...",suntec business solutions pvt ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Analytics-suntec-business-solutions-pvt-ltd-Not-specified-0-to-3-years-051217501800?src=jobsearchDesk&sid=15382133416927&xp=14&px=64
051217500795,Research Analyst(Nashik),Nasik,0-2 yrs,"English, Macros, Market intelligence, Machine learning, Analytical skills...",Decimal point analytics private limited,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Research-Analyst-Nashik-Decimal-point-analytics-private-limited-Nasik-0-to-2-years-051217500795?src=jobsearchDesk&sid=15382133416927&xp=15&px=64
051017500113,Big Data Engineer,Noida,1-5 yrs,"SQL, Unix, Javascript, Linux, Python, Analytics, Maven, Data mining...",CRISP ANALYTICS,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Big-Data-Engineer-CRISP-ANALYTICS-Noida-1-to-5-years-051017500113?src=jobsearchDesk&sid=15382133416927&xp=16&px=64
050717503417,Data Scientist,Hyderabad,4-7 yrs,"Data mining, Machine learning, Statistical analysis, Building...",BUZZBOARD INC,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-BUZZBOARD-INC-Hyderabad-4-to-7-years-050717503417?src=jobsearchDesk&sid=15382133416927&xp=17&px=64
050618500648,Business Analyst,"Gurgaon, Chandigarh, haryana",6-11 yrs,"Business Analyst, Web services, Workflow, Change management, Recruitment...",GBT India Private Limited,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Business-Analyst-GBT-India-Private-Limited-Gurgaon-Chandigarh-haryana-6-to-11-years-050618500648?src=jobsearchDesk&sid=15382133416927&xp=18&px=64
050618500472,Python Developer,Chennai,3-7 yrs,"Python, Open source, Coding, Analytics, System integration...",Cloudenablers,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Python-Developer-Cloudenablers-Chennai-3-to-7-years-050618500472?src=jobsearchDesk&sid=15382133416927&xp=19&px=64
050418500660,Software Quality Manager,Trivandrum,6-10 yrs,"Performance testing, MSC, Enterprise applications, Recruitment...",Flytxt,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Quality-Manager-Flytxt-Trivandrum-6-to-10-years-050418500660?src=jobsearchDesk&sid=15382133416927&xp=20&px=64
050417500087,"Analytics Lead,  Manufacturing",Bengaluru,5-7 yrs,"sql, business intelligence, operations, system architecture, consulting...",Augusta Infotech,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Analytics-Lead-Manufacturing-Augusta-Infotech-Bengaluru-5-to-7-years-050417500087?src=jobsearchDesk&sid=15382133416927&xp=21&px=64
050318500499,Business Analyst | Vmoksha,Bengaluru,3-8 yrs,"Business Analyst, Market research, IT services, Email, Operations...",Vmoksha Technologies Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Business-Analyst-Vmoksha-Vmoksha-Technologies-Pvt-Ltd-Bengaluru-3-to-8-years-050318500499?src=jobsearchDesk&sid=15382133416927&xp=22&px=64
050218500935,"Engr, Software 1 - Int",Chennai,2-5 yrs,"Accounts Manager, Social media, C++, Algorithms, Image processing...",KLA Tencor Software India Pvt.Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Engr-Software-1-Int-l-KLA-Tencor-Software-India-Pvt-Ltd-Chennai-2-to-5-years-050218500935?src=jobsearchDesk&sid=15382133416927&xp=23&px=64
050118500770,Software Engineer Research,Bengaluru,0-5 yrs,"MATLAB, Python, Computer science, Algorithms, QT, Machine learning, bosch...",Rexroth,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Software-Engineer-Research-Rexroth-Bengaluru-0-to-5-years-050118500770?src=jobsearchDesk&sid=15382133416927&xp=24&px=64
050116500043,Business Analyst,Chennai,3-5 yrs,"sql, python, sas, analysis, matlab, machine learning, hse...",Write Academy,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Business-Analyst-Write-Academy-Chennai-3-to-5-years-050116500043?src=jobsearchDesk&sid=15382133416927&xp=25&px=64
041217500918,Data Scientist,Bengaluru,2-7 yrs,"SQL, Data analysis, Analytical, MATLAB, Tools, Computer science, Operations...",Pluto7,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Scientist-Pluto7-Bengaluru-2-to-7-years-041217500918?src=jobsearchDesk&sid=15382133416927&xp=26&px=64
041017500708,Machine Learning Scientist,Chennai,5-10 yrs,"Distribution system, Machine learning, Predictive modeling...",Amazon India Software Dev Centre Pvt Ltd,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Machine-Learning-Scientist-Amazon-India-Software-Dev-Centre-Pvt-Ltd-Chennai-5-to-10-years-041017500708?src=jobsearchDesk&sid=15382133416927&xp=27&px=64
040818600256,"Assistant Professor, Associate Professor,professor","Mumbai, Mumbai Suburbs",1-6 yrs,"Assistant Professor, Professor, Associate Professor...",Atharva Educational Trust,  Not disclosed ,,57 days ago,crawled,https://www.naukri.com/job-listings-Assistant-Professor-Associate-Professor-professor-Atharva-Educational-Trust-Mumbai-Mumbai-Suburbs-1-to-6-years-040818600256?src=jobsearchDesk&sid=15382133416927&xp=28&px=64
